"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1910725473480704397","Fri Apr 11 16:05:38 +0000 2025","0","Kalau mau bicara soal Two State Solution/Solusi Dua Negara di mana negara Palestina &amp; Israel berdiri dan masing-masing berdaulat justru yang kelihatan paling memusuhi ide itu Israel sendiri. Di sini banyak pembelanya. Tak jarang akademisi. Dalihnya diulang-ulang: kemanusiaan.","1910725939530785111","","gusghulam","in","Sawangan, Indonesia","0","1","0","https://x.com/gusghulam/status/1910725939530785111","601589541","gusghulam"
"1910725929388957832","Fri Apr 11 16:05:35 +0000 2025","0","Listening to King Yawasap Uzziah Benjamin @SolomonIsaiahB2 Jud Zion Benji and Chai Ben Israel https://t.co/GLunyXVDvj","1910725929388957832","","","in","","0","0","0","https://x.com/Shirley26061705/status/1910725929388957832","1269188936104116231","Shirley26061705"
"1910725473480704397","Fri Apr 11 16:03:47 +0000 2025","2","Israel sebagai negara diakui dunia jadi anggota PBB. Sementara Palestina itu belum jadi anggota PBB. Jalur Gaza itu diblokade terus sama Israel. Sejarawan Israel Ilan Pappé bahkan nyinggung tendensi utama Israel itu menghapus Palestina: entah dengan apartheid atau genosida.","1910725473480704397","","","in","Sawangan, Indonesia","0","1","0","https://x.com/gusghulam/status/1910725473480704397","601589541","gusghulam"
"1910554126439882954","Fri Apr 11 16:03:45 +0000 2025","0","@erlanishere Mas..sekelas JFK aja mrk yg kill 9/11 jg kerjaan mereka keknya Indo wlpn bacot gede nyali gede tp ttp kalah jga sama israel n babunya amerika klo brani terang2an nabrak ","1910725467331834207","","erlanishere","in","","0","0","0","https://x.com/sontensurup/status/1910725467331834207","1351498484914929665","sontensurup"
"1910725442530926747","Fri Apr 11 16:03:39 +0000 2025","0","Bila benar. Itu pukulan hebat untuk Israel dan Amerika! https://t.co/zuIA6dqraI","1910725442530926747","","","in","","0","0","0","https://x.com/theibrahimy/status/1910725442530926747","1805222331440386049","theibrahimy"
"1910725318006256062","Fri Apr 11 16:03:10 +0000 2025","0","hi @grok apa hukumnya menggunakan referensi jurnal dari israel","1910725318006256062","","","in","","0","2","0","https://x.com/sukadimsumkeju/status/1910725318006256062","1403367833761828866","sukadimsumkeju"
"1910697143590920280","Fri Apr 11 16:03:01 +0000 2025","2","@DiggingInTheDi1 Shalom 🇮🇱️","1910725282324955427","","DiggingInTheDi1","in","","0","0","0","https://x.com/Luffygearmonger/status/1910725282324955427","1883580652315959297","Luffygearmonger"
"1910273354046767207","Fri Apr 11 16:02:56 +0000 2025","0","@kegblgnunfaedh keputusan bodoh dg begini sama aja lu dukung israel tolol. Palestina itu tanah mereka. jgn usir mereka dri rmh merekaa","1910725260359721251","","kegblgnunfaedh","in","","0","0","0","https://x.com/Ineedyou15nn/status/1910725260359721251","1575825482116870145","Ineedyou15nn"
"1910725240168030515","Fri Apr 11 16:02:51 +0000 2025","0","Listening to King Yawasap Uzziah Benjamin @SolomonIsaiahB2 Chai Ben Israel and Servant https://t.co/tYu7frfFIV","1910725240168030515","","","in","","0","0","0","https://x.com/ZionYIsrael1/status/1910725240168030515","1372447684041269255","ZionYIsrael1"
"1910725196669190566","Fri Apr 11 16:02:41 +0000 2025","0","Antara wowok - Singapura - Israel segitiga kematian","1910725196669190566","","","in","","0","0","0","https://x.com/kaminarinafas/status/1910725196669190566","1657993500393349120","kaminarinafas"
